"","result_id","cdm_name","group_name","group_level","strata_name","strata_level","variable_name","variable_level","estimate_name","estimate_type","estimate_value","additional_name","additional_level"
"331",1,"Clinical Practice Research Datalink, GOLD 202407  release","omop_table","drug_exposure","age_group &&& sex","20 to 39 &&& Female","Type concept id","EHR administration record (32818)","count","integer","34761","overall","overall"
"332",1,"Clinical Practice Research Datalink, GOLD 202407  release","omop_table","drug_exposure","age_group &&& sex","20 to 39 &&& Female","Type concept id","EHR administration record (32818)","percentage","percentage","4.0965851772936","overall","overall"
"333",1,"Clinical Practice Research Datalink, GOLD 202407  release","omop_table","drug_exposure","age_group &&& sex","20 to 39 &&& Male","Type concept id","EHR administration record (32818)","count","integer","21514","overall","overall"
"334",1,"Clinical Practice Research Datalink, GOLD 202407  release","omop_table","drug_exposure","age_group &&& sex","20 to 39 &&& Male","Type concept id","EHR administration record (32818)","percentage","percentage","4.90727857485003","overall","overall"
"335",1,"Clinical Practice Research Datalink, GOLD 202407  release","omop_table","drug_exposure","age_group","20 to 39","Type concept id","EHR administration record (32818)","count","integer","56275","overall","overall"
"336",1,"Clinical Practice Research Datalink, GOLD 202407  release","omop_table","drug_exposure","age_group","20 to 39","Type concept id","EHR administration record (32818)","percentage","percentage","4.3727553448241","overall","overall"
"337",1,"Clinical Practice Research Datalink, GOLD 202407  release","omop_table","drug_exposure","age_group &&& sex","40 to 59 &&& Female","Type concept id","EHR administration record (32818)","count","integer","35421","overall","overall"
"338",1,"Clinical Practice Research Datalink, GOLD 202407  release","omop_table","drug_exposure","age_group &&& sex","40 to 59 &&& Female","Type concept id","EHR administration record (32818)","percentage","percentage","2.05168454068644","overall","overall"
"339",1,"Clinical Practice Research Datalink, GOLD 202407  release","omop_table","drug_exposure","age_group &&& sex","40 to 59 &&& Male","Type concept id","EHR administration record (32818)","count","integer","31270","overall","overall"
"340",1,"Clinical Practice Research Datalink, GOLD 202407  release","omop_table","drug_exposure","age_group &&& sex","40 to 59 &&& Male","Type concept id","EHR administration record (32818)","percentage","percentage","2.52352234330072","overall","overall"
"341",1,"Clinical Practice Research Datalink, GOLD 202407  release","omop_table","drug_exposure","age_group","40 to 59","Type concept id","EHR administration record (32818)","count","integer","66691","overall","overall"
"342",1,"Clinical Practice Research Datalink, GOLD 202407  release","omop_table","drug_exposure","age_group","40 to 59","Type concept id","EHR administration record (32818)","percentage","percentage","2.248837999768","overall","overall"
"343",1,"Clinical Practice Research Datalink, GOLD 202407  release","omop_table","drug_exposure","age_group &&& sex","60 to 79 &&& Female","Type concept id","EHR administration record (32818)","count","integer","65252","overall","overall"
"344",1,"Clinical Practice Research Datalink, GOLD 202407  release","omop_table","drug_exposure","age_group &&& sex","60 to 79 &&& Female","Type concept id","EHR administration record (32818)","percentage","percentage","2.28425080970271","overall","overall"
"345",1,"Clinical Practice Research Datalink, GOLD 202407  release","omop_table","drug_exposure","age_group &&& sex","60 to 79 &&& Male","Type concept id","EHR administration record (32818)","count","integer","56243","overall","overall"
"346",1,"Clinical Practice Research Datalink, GOLD 202407  release","omop_table","drug_exposure","age_group &&& sex","60 to 79 &&& Male","Type concept id","EHR administration record (32818)","percentage","percentage","2.42037794440657","overall","overall"
"347",1,"Clinical Practice Research Datalink, GOLD 202407  release","omop_table","drug_exposure","age_group","60 to 79","Type concept id","EHR administration record (32818)","count","integer","121495","overall","overall"
"348",1,"Clinical Practice Research Datalink, GOLD 202407  release","omop_table","drug_exposure","age_group","60 to 79","Type concept id","EHR administration record (32818)","percentage","percentage","2.34531300310482","overall","overall"
"349",1,"Clinical Practice Research Datalink, GOLD 202407  release","omop_table","drug_exposure","age_group &&& sex","80 to Inf &&& Female","Type concept id","EHR administration record (32818)","count","integer","23636","overall","overall"
"350",1,"Clinical Practice Research Datalink, GOLD 202407  release","omop_table","drug_exposure","age_group &&& sex","80 to Inf &&& Female","Type concept id","EHR administration record (32818)","percentage","percentage","1.51582781796727","overall","overall"
"351",1,"Clinical Practice Research Datalink, GOLD 202407  release","omop_table","drug_exposure","age_group &&& sex","80 to Inf &&& Male","Type concept id","EHR administration record (32818)","count","integer","13510","overall","overall"
"352",1,"Clinical Practice Research Datalink, GOLD 202407  release","omop_table","drug_exposure","age_group &&& sex","80 to Inf &&& Male","Type concept id","EHR administration record (32818)","percentage","percentage","1.70043196761753","overall","overall"
"353",1,"Clinical Practice Research Datalink, GOLD 202407  release","omop_table","drug_exposure","age_group","80 to Inf","Type concept id","EHR administration record (32818)","count","integer","37146","overall","overall"
"354",1,"Clinical Practice Research Datalink, GOLD 202407  release","omop_table","drug_exposure","age_group","80 to Inf","Type concept id","EHR administration record (32818)","percentage","percentage","1.57813971035575","overall","overall"
"355",1,"Clinical Practice Research Datalink, GOLD 202407  release","omop_table","drug_exposure","sex","Female","Type concept id","EHR administration record (32818)","count","integer","319788","overall","overall"
"356",1,"Clinical Practice Research Datalink, GOLD 202407  release","omop_table","drug_exposure","sex","Female","Type concept id","EHR administration record (32818)","percentage","percentage","4.29649334945586","overall","overall"
"357",1,"Clinical Practice Research Datalink, GOLD 202407  release","omop_table","drug_exposure","sex","Male","Type concept id","EHR administration record (32818)","count","integer","288069","overall","overall"
"358",1,"Clinical Practice Research Datalink, GOLD 202407  release","omop_table","drug_exposure","sex","Male","Type concept id","EHR administration record (32818)","percentage","percentage","5.47725610325349","overall","overall"
"359",1,"Clinical Practice Research Datalink, GOLD 202407  release","omop_table","drug_exposure","overall","overall","Type concept id","EHR administration record (32818)","count","integer","607857","overall","overall"
"360",1,"Clinical Practice Research Datalink, GOLD 202407  release","omop_table","drug_exposure","overall","overall","Type concept id","EHR administration record (32818)","percentage","percentage","4.78538370053392","overall","overall"
"361",1,"Clinical Practice Research Datalink, GOLD 202407  release","omop_table","drug_exposure","age_group &&& sex","0 to 19 &&& Female","Type concept id","EHR prescription (32838)","count","integer","291427","overall","overall"
"362",1,"Clinical Practice Research Datalink, GOLD 202407  release","omop_table","drug_exposure","age_group &&& sex","0 to 19 &&& Female","Type concept id","EHR prescription (32838)","percentage","percentage","64.4543232812483","overall","overall"
"363",1,"Clinical Practice Research Datalink, GOLD 202407  release","omop_table","drug_exposure","age_group &&& sex","0 to 19 &&& Male","Type concept id","EHR prescription (32838)","count","integer","298052","overall","overall"
"364",1,"Clinical Practice Research Datalink, GOLD 202407  release","omop_table","drug_exposure","age_group &&& sex","0 to 19 &&& Male","Type concept id","EHR prescription (32838)","percentage","percentage","64.2929868157659","overall","overall"
"365",1,"Clinical Practice Research Datalink, GOLD 202407  release","omop_table","drug_exposure","age_group","0 to 19","Type concept id","EHR prescription (32838)","count","integer","589479","overall","overall"
"366",1,"Clinical Practice Research Datalink, GOLD 202407  release","omop_table","drug_exposure","age_group","0 to 19","Type concept id","EHR prescription (32838)","percentage","percentage","64.3726473661968","overall","overall"
"367",1,"Clinical Practice Research Datalink, GOLD 202407  release","omop_table","drug_exposure","age_group &&& sex","20 to 39 &&& Female","Type concept id","EHR prescription (32838)","count","integer","813775","overall","overall"
"368",1,"Clinical Practice Research Datalink, GOLD 202407  release","omop_table","drug_exposure","age_group &&& sex","20 to 39 &&& Female","Type concept id","EHR prescription (32838)","percentage","percentage","95.9034148227064","overall","overall"
"369",1,"Clinical Practice Research Datalink, GOLD 202407  release","omop_table","drug_exposure","age_group &&& sex","20 to 39 &&& Male","Type concept id","EHR prescription (32838)","count","integer","416896","overall","overall"
"370",1,"Clinical Practice Research Datalink, GOLD 202407  release","omop_table","drug_exposure","age_group &&& sex","20 to 39 &&& Male","Type concept id","EHR prescription (32838)","percentage","percentage","95.09272142515","overall","overall"
"371",1,"Clinical Practice Research Datalink, GOLD 202407  release","omop_table","drug_exposure","age_group","20 to 39","Type concept id","EHR prescription (32838)","count","integer","1230671","overall","overall"
"372",1,"Clinical Practice Research Datalink, GOLD 202407  release","omop_table","drug_exposure","age_group","20 to 39","Type concept id","EHR prescription (32838)","percentage","percentage","95.6272446551759","overall","overall"
"373",1,"Clinical Practice Research Datalink, GOLD 202407  release","omop_table","drug_exposure","age_group &&& sex","40 to 59 &&& Female","Type concept id","EHR prescription (32838)","count","integer","1691014","overall","overall"
"374",1,"Clinical Practice Research Datalink, GOLD 202407  release","omop_table","drug_exposure","age_group &&& sex","40 to 59 &&& Female","Type concept id","EHR prescription (32838)","percentage","percentage","97.9483154593136","overall","overall"
"375",1,"Clinical Practice Research Datalink, GOLD 202407  release","omop_table","drug_exposure","age_group &&& sex","40 to 59 &&& Male","Type concept id","EHR prescription (32838)","count","integer","1207871","overall","overall"
"376",1,"Clinical Practice Research Datalink, GOLD 202407  release","omop_table","drug_exposure","age_group &&& sex","40 to 59 &&& Male","Type concept id","EHR prescription (32838)","percentage","percentage","97.4764776566993","overall","overall"
"377",1,"Clinical Practice Research Datalink, GOLD 202407  release","omop_table","drug_exposure","age_group","40 to 59","Type concept id","EHR prescription (32838)","count","integer","2898885","overall","overall"
"378",1,"Clinical Practice Research Datalink, GOLD 202407  release","omop_table","drug_exposure","age_group","40 to 59","Type concept id","EHR prescription (32838)","percentage","percentage","97.751162000232","overall","overall"
"379",1,"Clinical Practice Research Datalink, GOLD 202407  release","omop_table","drug_exposure","age_group &&& sex","60 to 79 &&& Female","Type concept id","EHR prescription (32838)","count","integer","2791352","overall","overall"
"380",1,"Clinical Practice Research Datalink, GOLD 202407  release","omop_table","drug_exposure","age_group &&& sex","60 to 79 &&& Female","Type concept id","EHR prescription (32838)","percentage","percentage","97.7157491902973","overall","overall"
"381",1,"Clinical Practice Research Datalink, GOLD 202407  release","omop_table","drug_exposure","age_group &&& sex","60 to 79 &&& Male","Type concept id","EHR prescription (32838)","count","integer","2267485","overall","overall"
"382",1,"Clinical Practice Research Datalink, GOLD 202407  release","omop_table","drug_exposure","age_group &&& sex","60 to 79 &&& Male","Type concept id","EHR prescription (32838)","percentage","percentage","97.5796220555934","overall","overall"
"383",1,"Clinical Practice Research Datalink, GOLD 202407  release","omop_table","drug_exposure","age_group","60 to 79","Type concept id","EHR prescription (32838)","count","integer","5058837","overall","overall"
"384",1,"Clinical Practice Research Datalink, GOLD 202407  release","omop_table","drug_exposure","age_group","60 to 79","Type concept id","EHR prescription (32838)","percentage","percentage","97.6546869968952","overall","overall"
"385",1,"Clinical Practice Research Datalink, GOLD 202407  release","omop_table","drug_exposure","age_group &&& sex","80 to Inf &&& Female","Type concept id","EHR prescription (32838)","count","integer","1535644","overall","overall"
"386",1,"Clinical Practice Research Datalink, GOLD 202407  release","omop_table","drug_exposure","age_group &&& sex","80 to Inf &&& Female","Type concept id","EHR prescription (32838)","percentage","percentage","98.4841721820327","overall","overall"
"387",1,"Clinical Practice Research Datalink, GOLD 202407  release","omop_table","drug_exposure","age_group &&& sex","80 to Inf &&& Male","Type concept id","EHR prescription (32838)","count","integer","780994","overall","overall"
"388",1,"Clinical Practice Research Datalink, GOLD 202407  release","omop_table","drug_exposure","age_group &&& sex","80 to Inf &&& Male","Type concept id","EHR prescription (32838)","percentage","percentage","98.2995680323825","overall","overall"
"389",1,"Clinical Practice Research Datalink, GOLD 202407  release","omop_table","drug_exposure","age_group","80 to Inf","Type concept id","EHR prescription (32838)","count","integer","2316638","overall","overall"
"390",1,"Clinical Practice Research Datalink, GOLD 202407  release","omop_table","drug_exposure","age_group","80 to Inf","Type concept id","EHR prescription (32838)","percentage","percentage","98.4218602896442","overall","overall"
"391",1,"Clinical Practice Research Datalink, GOLD 202407  release","omop_table","drug_exposure","sex","Female","Type concept id","EHR prescription (32838)","count","integer","7123212","overall","overall"
"392",1,"Clinical Practice Research Datalink, GOLD 202407  release","omop_table","drug_exposure","sex","Female","Type concept id","EHR prescription (32838)","percentage","percentage","95.7035066505441","overall","overall"
"393",1,"Clinical Practice Research Datalink, GOLD 202407  release","omop_table","drug_exposure","sex","Male","Type concept id","EHR prescription (32838)","count","integer","4971298","overall","overall"
"394",1,"Clinical Practice Research Datalink, GOLD 202407  release","omop_table","drug_exposure","sex","Male","Type concept id","EHR prescription (32838)","percentage","percentage","94.5227438967465","overall","overall"
"395",1,"Clinical Practice Research Datalink, GOLD 202407  release","omop_table","drug_exposure","overall","overall","Type concept id","EHR prescription (32838)","count","integer","12094510","overall","overall"
"396",1,"Clinical Practice Research Datalink, GOLD 202407  release","omop_table","drug_exposure","overall","overall","Type concept id","EHR prescription (32838)","percentage","percentage","95.2146162994661","overall","overall"
